seconds,event,why,moved,tank
162.625,fuel,wand,-0.0852509,24.0288
162.642,fuel,wand,-0.0852509,23.9436
162.659,fuel,wand,-0.0852509,23.8583
162.675,fuel,wand,-0.0852509,23.7731
162.692,fuel,wand,-0.0852509,23.6878
162.708,fuel,wand,-0.0852509,23.6026
162.725,fuel,wand,-0.0852509,23.5173
162.742,fuel,wand,-0.0852509,23.4321
162.758,fuel,wand,-0.0852509,23.3468
162.775,fuel,wand,-0.0852509,23.2616
162.792,fuel,wand,-0.0852509,23.1763
162.809,fuel,wand,-0.0852509,23.0911
162.827,fuel,wand,-0.0852509,23.0058
162.842,fuel,wand,-0.0852509,22.9206
162.858,fuel,wand,-0.0852509,22.8353
162.875,fuel,wand,-0.0852509,22.7501
162.892,fuel,wand,-0.0852509,22.6648
162.908,fuel,wand,-0.0852509,22.5796
162.928,fuel,wand,-0.0852509,22.4943
162.928,fuel,wand,-0.0852509,22.4091
162.96,fuel,wand,-0.0852509,22.3238
162.975,fuel,wand,-0.0852509,22.2386
162.992,fuel,wand,-0.0852509,22.1533
163.008,fuel,wand,-0.0852509,22.0681
163.026,fuel,wand,-0.0852509,21.9828
163.042,fuel,wand,-0.0852509,21.8976
163.058,fuel,wand,-0.0852509,21.8123
164.325,fuel,swept,3,24.8123
164.732,fuel,wand,-0.0852509,24.7271
164.742,fuel,wand,-0.0852509,24.6418
164.759,fuel,wand,-0.0852509,24.5566
164.775,fuel,wand,-0.0852509,24.4713
164.792,fuel,wand,-0.0852509,24.3861
164.808,fuel,wand,-0.0852509,24.3008
164.825,fuel,wand,-0.0852509,24.2156
164.842,fuel,wand,-0.0852509,24.1303
164.86,fuel,wand,-0.0852509,24.0451
164.875,fuel,wand,-0.0852509,23.9598
164.892,fuel,wand,-0.0852509,23.8746
164.908,fuel,wand,-0.0852509,23.7893
164.925,fuel,wand,-0.0852509,23.7041
164.942,fuel,wand,-0.0852509,23.6188
164.958,fuel,wand,-0.0852509,23.5336
164.975,fuel,wand,-0.0852509,23.4483
164.993,fuel,wand,-0.0852509,23.3631
165.017,fuel,wand,-0.0852509,23.2778
165.018,fuel,wand,-0.0852509,23.1926
165.042,fuel,wand,-0.0852509,23.1073
165.058,fuel,wand,-0.0852509,23.0221
165.075,fuel,wand,-0.0852509,22.9368
165.092,fuel,wand,-0.0852509,22.8515
165.109,fuel,wand,-0.0852509,22.7663
165.128,fuel,wand,-0.0852509,22.681
165.142,fuel,wand,-0.0852509,22.5958
165.158,fuel,wand,-0.0852509,22.5105
165.175,fuel,wand,-0.0852509,22.4253
165.192,fuel,wand,-0.0852509,22.34
165.208,fuel,wand,-0.0852509,22.2548
165.225,fuel,wand,-0.0852509,22.1695
165.242,fuel,wand,-0.0852509,22.0843
165.258,fuel,wand,-0.0852509,21.999
165.275,fuel,wand,-0.0852509,21.9138
165.293,fuel,wand,-0.0852509,21.8285
165.308,fuel,wand,-0.0852509,21.7433
165.325,fuel,wand,-0.0852509,21.658
165.342,fuel,wand,-0.0852509,21.5728
165.359,fuel,wand,-0.0852509,21.4875
165.375,fuel,wand,-0.0852509,21.4023
165.392,fuel,wand,-0.0852509,21.317
165.408,fuel,wand,-0.0852509,21.2318
165.427,fuel,wand,-0.0852509,21.1465
165.442,fuel,wand,-0.0852509,21.0613
165.458,fuel,wand,-0.0852509,20.976
165.475,fuel,wand,-0.0852509,20.8908
165.492,fuel,wand,-0.0852509,20.8055
165.508,fuel,wand,-0.0852509,20.7203
165.525,fuel,wand,-0.0852509,20.635
165.542,fuel,wand,-0.0852509,20.5498
165.568,fuel,wand,-0.0852509,20.4645
165.569,fuel,wand,-0.0852509,20.3793
165.592,fuel,wand,-0.0852509,20.294
165.609,fuel,wand,-0.0852509,20.2088
165.625,fuel,wand,-0.0852509,20.1235
165.642,fuel,wand,-0.0852509,20.0383
165.658,fuel,wand,-0.0852509,19.953
165.675,fuel,wand,-0.0852509,19.8678
165.692,fuel,wand,-0.0852509,19.7825
165.71,fuel,wand,-0.0852509,19.6973
165.725,fuel,wand,-0.0852509,19.612
165.742,fuel,wand,-0.0852509,19.5268
165.758,fuel,wand,-0.0852509,19.4415
165.775,fuel,wand,-0.0852509,19.3563
165.792,fuel,wand,-0.0852509,19.271
165.808,fuel,wand,-0.0852509,19.1858
165.825,fuel,wand,-0.0852509,19.1005
165.842,fuel,wand,-0.0852509,19.0153
165.858,fuel,wand,-0.0852509,18.93
165.877,fuel,wand,-0.0852509,18.8448
165.892,fuel,wand,-0.0852509,18.7595
165.908,fuel,wand,-0.0852509,18.6743
165.925,fuel,wand,-0.0852509,18.589
165.942,fuel,wand,-0.0852509,18.5038
165.959,fuel,wand,-0.0852509,18.4185
165.975,fuel,wand,-0.0852509,18.3333
165.992,fuel,wand,-0.0852509,18.248
166.008,fuel,wand,-0.0852509,18.1628
166.025,fuel,wand,-0.0852509,18.0775
166.042,fuel,wand,-0.0852509,17.9923
166.06,fuel,wand,-0.0852509,17.907
166.075,fuel,wand,-0.0852509,17.8217
166.091,fuel,wand,-0.0852509,17.7365
166.108,fuel,wand,-0.0852509,17.6512
166.125,fuel,wand,-0.0852509,17.566
166.142,fuel,wand,-0.0852509,17.4807
166.158,fuel,wand,-0.0852509,17.3955
166.175,fuel,wand,-0.0852509,17.3102
166.192,fuel,wand,-0.0852509,17.225
166.21,fuel,wand,-0.0852509,17.1397
166.225,fuel,wand,-0.0852509,17.0545
166.242,fuel,wand,-0.0852509,16.9692
166.259,fuel,wand,-0.0852509,16.884
166.259,fuel,wand,-0.0852509,16.7987
166.292,fuel,wand,-0.0852509,16.7135
166.308,fuel,wand,-0.0852509,16.6282
166.325,fuel,wand,-0.0852509,16.543
166.343,fuel,wand,-0.0852509,16.4577
166.358,fuel,wand,-0.0852509,16.3725
166.376,fuel,wand,-0.0852509,16.2872
166.392,fuel,wand,-0.0852509,16.202
167.133,fuel,wand,-0.0852509,16.1167
167.142,fuel,wand,-0.0852509,16.0315
167.159,fuel,wand,-0.0852499,15.9462
167.179,fuel,wand,-0.0852499,15.861
167.192,fuel,wand,-0.0852499,15.7757
167.21,fuel,wand,-0.0852499,15.6905
167.225,fuel,wand,-0.0852499,15.6052
167.245,fuel,wand,-0.0852499,15.52
167.258,fuel,wand,-0.0852499,15.4347
167.275,fuel,wand,-0.0852499,15.3495
167.292,fuel,wand,-0.0852499,15.2642
167.308,fuel,wand,-0.0852499,15.179
167.325,fuel,wand,-0.0852499,15.0937
167.342,fuel,wand,-0.0852499,15.0085
167.358,fuel,wand,-0.0852499,14.9232
167.377,fuel,wand,-0.0852499,14.838
167.392,fuel,wand,-0.0852499,14.7527
167.408,fuel,wand,-0.0852499,14.6675
167.425,fuel,wand,-0.0852499,14.5822
167.442,fuel,wand,-0.0852499,14.497
167.442,fuel,swept,4,18.497
167.459,fuel,wand,-0.0852509,18.4117
167.475,fuel,wand,-0.0852509,18.3265
167.475,fuel,swept,3,21.3265
167.492,fuel,wand,-0.0852509,21.2412
167.508,fuel,wand,-0.0852509,21.156
167.526,fuel,wand,-0.0852509,21.0707
167.542,fuel,wand,-0.0852509,20.9855
167.558,fuel,wand,-0.0852509,20.9002
167.575,fuel,wand,-0.0852509,20.815
167.594,fuel,wand,-0.0852509,20.7297
167.609,fuel,wand,-0.0852509,20.6445
167.625,fuel,wand,-0.0852509,20.5592
167.642,fuel,wand,-0.0852509,20.474
167.659,fuel,wand,-0.0852509,20.3887
167.676,fuel,wand,-0.0852509,20.3035
167.692,fuel,wand,-0.0852509,20.2182
167.708,fuel,wand,-0.0852509,20.133
167.727,fuel,wand,-0.0852509,20.0477
167.742,fuel,wand,-0.0852509,19.9625
167.759,fuel,wand,-0.0852509,19.8772
167.775,fuel,wand,-0.0852509,19.792
167.792,fuel,wand,-0.0852509,19.7067
167.808,fuel,wand,-0.0852509,19.6215
167.825,fuel,wand,-0.0852509,19.5362
167.842,fuel,wand,-0.0852509,19.451
168.299,fuel,wand,-0.0852509,19.3657
168.308,fuel,wand,-0.0852509,19.2805
168.325,fuel,wand,-0.0852509,19.1952
168.342,fuel,wand,-0.0852509,19.11
168.358,fuel,wand,-0.0852509,19.0247
168.375,fuel,wand,-0.0852509,18.9395
168.392,fuel,wand,-0.0852509,18.8542
168.408,fuel,wand,-0.0852509,18.769
168.425,fuel,wand,-0.0852509,18.6837
168.441,fuel,wand,-0.0852509,18.5985
168.458,fuel,wand,-0.0852509,18.5132
168.479,fuel,wand,-0.0852509,18.428
168.492,fuel,wand,-0.0852509,18.3427
168.492,fuel,swept,5,23.3427
168.508,fuel,wand,-0.0852509,23.2575
168.512,fuel,swept,4,27.2575
168.525,fuel,wand,-0.0852509,27.1722
168.543,fuel,wand,-0.0852509,27.0869
168.558,fuel,wand,-0.0852509,27.0017
168.577,fuel,wand,-0.0852509,26.9164
168.592,fuel,wand,-0.0852509,26.8312
168.608,fuel,wand,-0.0852509,26.7459
168.609,fuel,swept,4,30.7459
168.627,fuel,wand,-0.0852509,30.6607
168.642,fuel,wand,-0.0852509,30.5754
168.659,fuel,wand,-0.0852509,30.4902
168.675,fuel,wand,-0.0852509,30.4049
168.691,fuel,wand,-0.0852509,30.3197
168.709,fuel,wand,-0.0852509,30.2344
168.725,fuel,wand,-0.0852509,30.1492
168.741,fuel,wand,-0.0852509,30.0639
168.76,fuel,wand,-0.0852509,29.9787
168.775,fuel,wand,-0.0852509,29.8934
168.792,fuel,wand,-0.0852509,29.8082
168.808,fuel,wand,-0.0852509,29.7229
168.825,fuel,wand,-0.0852509,29.6377
168.842,fuel,wand,-0.0852509,29.5524
168.858,fuel,wand,-0.0852509,29.4672
168.875,fuel,wand,-0.0852509,29.3819
170.275,fuel,swept,2,31.3819
170.559,fuel,swept,1,32.3819
172.192,fuel,swept,4,36.3819
173.199,fuel,wand,-0.0852509,36.2967
173.209,fuel,wand,-0.0852509,36.2114
173.225,fuel,wand,-0.0852509,36.1262
173.243,fuel,wand,-0.0852509,36.0409
173.258,fuel,wand,-0.0852509,35.9557
173.275,fuel,wand,-0.0852509,35.8704
173.291,fuel,wand,-0.0852509,35.7852
173.308,fuel,wand,-0.0852509,35.6999
173.325,fuel,wand,-0.0852509,35.6147
173.341,fuel,wand,-0.0852509,35.5294
173.358,fuel,wand,-0.0852509,35.4442
173.376,fuel,wand,-0.0852509,35.3589
173.391,fuel,wand,-0.0852509,35.2737
173.408,fuel,wand,-0.0852509,35.1884
173.431,fuel,wand,-0.0852509,35.1032
173.431,fuel,wand,-0.0852509,35.0179
173.458,fuel,wand,-0.0852509,34.9327
173.475,fuel,wand,-0.0852509,34.8474
173.492,fuel,wand,-0.0852509,34.7622
173.51,fuel,wand,-0.0852509,34.6769
173.525,fuel,wand,-0.0852509,34.5917
173.541,fuel,wand,-0.0852509,34.5064
173.558,fuel,wand,-0.0852509,34.4212
173.575,fuel,wand,-0.0852509,34.3359
173.591,fuel,wand,-0.0852509,34.2507
173.608,fuel,wand,-0.0852509,34.1654
173.625,fuel,wand,-0.0852509,34.0802
173.643,fuel,wand,-0.0852509,33.9949
173.658,fuel,wand,-0.0852509,33.9097
173.675,fuel,wand,-0.0852509,33.8244
173.692,fuel,wand,-0.0852509,33.7392
173.708,fuel,wand,-0.0852509,33.6539
173.725,fuel,wand,-0.0852509,33.5687
173.741,fuel,wand,-0.0852509,33.4834
173.76,fuel,wand,-0.0852509,33.3982
173.775,fuel,wand,-0.0852509,33.3129
173.792,fuel,wand,-0.0852509,33.2276
173.794,fuel,wand,-0.0852509,33.1424
173.825,fuel,wand,-0.0852509,33.0571
173.841,fuel,wand,-0.0852509,32.9719
176.241,fuel,swept,1,33.9719
177.124,fuel,swept,3,36.9719
179.282,fuel,wand,-0.0852509,36.8866
179.291,fuel,wand,-0.0852509,36.8014
179.308,fuel,wand,-0.0852509,36.7161
179.324,fuel,wand,-0.0852509,36.6309
179.341,fuel,wand,-0.0852509,36.5456
179.358,fuel,wand,-0.0852509,36.4604
179.374,fuel,wand,-0.0852509,36.3751
179.393,fuel,wand,-0.0852509,36.2899
179.393,fuel,wand,-0.0852509,36.2046
179.424,fuel,wand,-0.0852509,36.1194
179.446,fuel,wand,-0.0852509,36.0341
179.446,fuel,wand,-0.0852509,35.9489
179.474,fuel,wand,-0.0852509,35.8636
179.491,fuel,wand,-0.0852509,35.7784
179.508,fuel,wand,-0.0852509,35.6931
179.524,fuel,wand,-0.0852509,35.6079
179.541,fuel,wand,-0.0852509,35.5226
179.558,fuel,wand,-0.0852509,35.4374
179.574,fuel,wand,-0.0852509,35.3521
179.591,fuel,wand,-0.0852509,35.2669
179.608,fuel,wand,-0.0852509,35.1816
179.625,fuel,wand,-0.0852509,35.0964
179.641,fuel,wand,-0.0852509,35.0111
179.658,fuel,wand,-0.0852509,34.9259
179.674,fuel,wand,-0.0852509,34.8406
179.691,fuel,wand,-0.0852509,34.7554
179.708,fuel,wand,-0.0852509,34.6701
179.726,fuel,wand,-0.0852509,34.5849
179.741,fuel,wand,-0.0852509,34.4996
179.758,fuel,wand,-0.0852509,34.4144
179.774,fuel,wand,-0.0852509,34.3291
179.791,fuel,wand,-0.0852509,34.2439
179.808,fuel,wand,-0.0852509,34.1586
179.824,fuel,wand,-0.0852509,34.0734
179.841,fuel,wand,-0.0852509,33.9881
179.859,fuel,wand,-0.0852509,33.9029
179.874,fuel,wand,-0.0852509,33.8176
179.891,fuel,wand,-0.0852509,33.7324
179.908,fuel,wand,-0.0852509,33.6471
179.925,fuel,wand,-0.0852509,33.5619
179.945,fuel,wand,-0.0852509,33.4766
179.96,fuel,wand,-0.0852509,33.3914
180.16,fuel,swept,2,35.3914
181.027,fuel,swept,4,39.3914
183.027,fuel,swept,3,42.3914
196.27,fuel,pointmaker,-0.16375,42.2276
196.277,fuel,pointmaker,-0.16375,42.0639
196.293,fuel,pointmaker,-0.16375,41.9001
196.309,fuel,pointmaker,-0.16375,41.7364
196.327,fuel,pointmaker,-0.16375,41.5726
196.343,fuel,pointmaker,-0.16375,41.4089
196.36,fuel,pointmaker,-0.16375,41.2451
196.376,fuel,pointmaker,-0.16375,41.0814
196.393,fuel,pointmaker,-0.16375,40.9176
196.41,fuel,pointmaker,-0.16375,40.7539
196.431,fuel,pointmaker,-0.16375,40.5901
196.433,fuel,pointmaker,-0.16375,40.4264
196.46,fuel,pointmaker,-0.16375,40.2626
196.476,fuel,pointmaker,-0.16375,40.0989
196.494,fuel,pointmaker,-0.16375,39.9351
196.509,fuel,pointmaker,-0.16375,39.7714
196.526,fuel,pointmaker,-0.16375,39.6076
196.546,fuel,pointmaker,-0.16375,39.4439
196.562,fuel,pointmaker,-0.16375,39.2801
196.578,fuel,pointmaker,-0.16375,39.1164
196.594,fuel,pointmaker,-0.16375,38.9526
196.611,fuel,pointmaker,-0.16375,38.7889
196.626,fuel,pointmaker,-0.16375,38.6251
196.643,fuel,pointmaker,-0.16375,38.4614
196.66,fuel,pointmaker,-0.16375,38.2976
196.676,fuel,pointmaker,-0.16375,38.1339
196.693,fuel,pointmaker,-0.16375,37.9701
196.71,fuel,pointmaker,-0.16375,37.8064
196.726,fuel,pointmaker,-0.16375,37.6426
196.743,fuel,pointmaker,-0.16375,37.4789
196.76,fuel,pointmaker,-0.16375,37.3151
196.777,fuel,pointmaker,-0.16375,37.1514
196.793,fuel,pointmaker,-0.16375,36.9876
196.81,fuel,pointmaker,-0.16375,36.8239
196.826,fuel,pointmaker,-0.16375,36.6601
196.843,fuel,pointmaker,-0.16375,36.4964
196.86,fuel,pointmaker,-0.16375,36.3326
196.876,fuel,pointmaker,-0.16375,36.1689
196.893,fuel,pointmaker,-0.16375,36.0051
196.909,fuel,pointmaker,-0.16375,35.8414
196.927,fuel,pointmaker,-0.16375,35.6776
196.943,fuel,pointmaker,-0.16375,35.5139
196.959,fuel,pointmaker,-0.16375,35.3501
196.976,fuel,pointmaker,-0.16375,35.1864
196.992,fuel,pointmaker,-0.16375,35.0226
197.01,fuel,pointmaker,-0.16375,34.8589
197.026,fuel,pointmaker,-0.16375,34.6951
197.043,fuel,pointmaker,-0.16375,34.5314
197.059,fuel,pointmaker,-0.16375,34.3676
197.076,fuel,pointmaker,-0.16375,34.2039
197.092,fuel,pointmaker,-0.16375,34.0401
197.11,fuel,pointmaker,-0.16375,33.8764
197.126,fuel,pointmaker,-0.16375,33.7126
197.144,fuel,pointmaker,-0.16375,33.5489
197.159,fuel,pointmaker,-0.16375,33.3851
197.177,fuel,pointmaker,-0.16375,33.2214
197.193,fuel,pointmaker,-0.16375,33.0576
197.209,fuel,pointmaker,-0.16375,32.8939
197.226,fuel,pointmaker,-0.16375,32.7301
197.243,fuel,pointmaker,-0.16375,32.5664
197.26,fuel,pointmaker,-0.16375,32.4026
197.277,fuel,pointmaker,-0.16375,32.2389
197.293,fuel,pointmaker,-0.16375,32.0751
197.309,fuel,pointmaker,-0.16375,31.9114
197.326,fuel,pointmaker,-0.16375,31.7476
197.343,fuel,pointmaker,-0.16375,31.5839
197.359,fuel,pointmaker,-0.16375,31.4201
197.376,fuel,pointmaker,-0.16375,31.2564
197.393,fuel,pointmaker,-0.16375,31.0926
197.409,fuel,pointmaker,-0.16375,30.9289
197.426,fuel,pointmaker,-0.16375,30.7651
197.444,fuel,pointmaker,-0.16375,30.6014
197.459,fuel,pointmaker,-0.16375,30.4376
197.476,fuel,pointmaker,-0.16375,30.2739
197.494,fuel,pointmaker,-0.16375,30.1101
197.509,fuel,pointmaker,-0.16375,29.9464
197.526,fuel,pointmaker,-0.16375,29.7826
197.543,fuel,pointmaker,-0.16375,29.6189
197.559,fuel,pointmaker,-0.16375,29.4551
197.577,fuel,pointmaker,-0.16375,29.2914
197.592,fuel,pointmaker,-0.16375,29.1276
197.61,fuel,pointmaker,-0.16375,28.9639
197.626,fuel,pointmaker,-0.16375,28.8001
197.643,fuel,pointmaker,-0.16375,28.6364
197.66,fuel,pointmaker,-0.16375,28.4726
197.676,fuel,pointmaker,-0.16375,28.3089
197.693,fuel,pointmaker,-0.16375,28.1451
197.71,fuel,pointmaker,-0.16375,27.9814
197.726,fuel,pointmaker,-0.16375,27.8176
197.743,fuel,pointmaker,-0.16375,27.6539
197.759,fuel,pointmaker,-0.16375,27.4901
197.776,fuel,pointmaker,-0.16375,27.3264
197.793,fuel,pointmaker,-0.16375,27.1626
197.809,fuel,pointmaker,-0.16375,26.9989
197.827,fuel,pointmaker,-0.16375,26.8351
197.846,fuel,pointmaker,-0.16375,26.6714
197.848,fuel,pointmaker,-0.16375,26.5076
197.876,fuel,pointmaker,-0.16375,26.3439
197.893,fuel,pointmaker,-0.16375,26.1801
197.91,fuel,pointmaker,-0.16375,26.0164
197.935,bored,B1-A,,
199.305,arrived,B1-B,,
243.673,end,,,
seconds,event,why,moved,tank
0.04,arrived,B1-B,,
15.027,end,,,
seconds,event,why,moved,tank
0.043,arrived,B1-B,,
seconds,event,why,moved,tank
0.052,arrived,B1-A,,
108.809,arrived,B1-A,,
149.777,fuel,pointmaker,-2.9475,60.7359
150.229,fuel,pointmaker,-2.9475,57.7884
155.035,fuel,wand,-0.0852509,57.7031
155.044,fuel,wand,-0.0852509,57.6179
155.061,fuel,wand,-0.0852509,57.5326
155.078,fuel,wand,-0.0852509,57.4474
155.093,fuel,wand,-0.0852509,57.3621
155.11,fuel,wand,-0.0852509,57.2769
155.127,fuel,wand,-0.0852509,57.1916
155.143,fuel,wand,-0.0852509,57.1064
155.16,fuel,wand,-0.0852509,57.0211
155.176,fuel,wand,-0.0852509,56.9359
155.193,fuel,wand,-0.0852509,56.8506
155.21,fuel,wand,-0.0852509,56.7654
155.227,fuel,wand,-0.0852509,56.6801
155.243,fuel,wand,-0.0852509,56.5948
155.26,fuel,wand,-0.0852509,56.5096
155.277,fuel,wand,-0.0852509,56.4243
155.293,fuel,wand,-0.0852509,56.3391
155.31,fuel,wand,-0.0852509,56.2538
155.327,fuel,wand,-0.0852509,56.1686
155.343,fuel,wand,-0.0852509,56.0833
155.36,fuel,wand,-0.0852509,55.9981
155.377,fuel,wand,-0.0852509,55.9128
155.393,fuel,wand,-0.0852509,55.8276
155.41,fuel,wand,-0.0852509,55.7423
155.426,fuel,wand,-0.0852509,55.6571
155.443,fuel,wand,-0.0852509,55.5718
155.46,fuel,wand,-0.0852509,55.4866
155.476,fuel,wand,-0.0852509,55.4013
155.493,fuel,wand,-0.0852509,55.3161
155.51,fuel,wand,-0.0852509,55.2308
155.526,fuel,wand,-0.0852509,55.1456
155.543,fuel,wand,-0.0852509,55.0603
155.56,fuel,wand,-0.0852509,54.9751
155.577,fuel,wand,-0.0852509,54.8898
155.593,fuel,wand,-0.0852509,54.8046
155.61,fuel,wand,-0.0852509,54.7193
155.627,fuel,wand,-0.0852509,54.6341
155.643,fuel,wand,-0.0852509,54.5488
155.661,fuel,wand,-0.0852509,54.4636
155.677,fuel,wand,-0.0852509,54.3783
155.693,fuel,wand,-0.0852509,54.2931
155.71,fuel,wand,-0.0852509,54.2078
155.727,fuel,wand,-0.0852509,54.1226
155.743,fuel,wand,-0.0852509,54.0373
155.76,fuel,wand,-0.0852509,53.9521
155.777,fuel,wand,-0.0852509,53.8668
155.795,fuel,wand,-0.0852509,53.7816
155.81,fuel,wand,-0.0852509,53.6963
155.827,fuel,wand,-0.0852509,53.6111
155.843,fuel,wand,-0.0852509,53.5258
155.86,fuel,wand,-0.0852509,53.4406
155.877,fuel,wand,-0.0852509,53.3553
155.894,fuel,wand,-0.0852509,53.2701
155.91,fuel,wand,-0.0852509,53.1848
155.928,fuel,wand,-0.0852509,53.0996
155.943,fuel,wand,-0.0852509,53.0143
155.96,fuel,wand,-0.0852509,52.9291
155.976,fuel,wand,-0.0852509,52.8438
155.993,fuel,wand,-0.0852509,52.7586
156.01,fuel,wand,-0.0852509,52.6733
156.027,fuel,wand,-0.0852509,52.5881
156.043,fuel,wand,-0.0852509,52.5028
156.061,fuel,wand,-0.0852509,52.4176
156.077,fuel,wand,-0.0852509,52.3323
156.093,fuel,wand,-0.0852509,52.2471
156.11,fuel,wand,-0.0852509,52.1618
156.127,fuel,wand,-0.0852509,52.0766
156.143,fuel,wand,-0.0852509,51.9913
156.161,fuel,wand,-0.0852509,51.9061
156.177,fuel,wand,-0.0852509,51.8208
156.195,fuel,wand,-0.0852509,51.7355
156.21,fuel,wand,-0.0852509,51.6503
156.226,fuel,wand,-0.0852509,51.565
156.243,fuel,wand,-0.0852509,51.4798
156.26,fuel,wand,-0.0852509,51.3945
156.276,fuel,wand,-0.0852509,51.3093
156.293,fuel,wand,-0.0852509,51.224
156.31,fuel,wand,-0.0852509,51.1388
156.326,fuel,wand,-0.0852509,51.0535
156.343,fuel,wand,-0.0852509,50.9683
156.36,fuel,wand,-0.0852509,50.883
156.377,fuel,wand,-0.0852509,50.7978
156.393,fuel,wand,-0.0852509,50.7125
156.41,fuel,wand,-0.0852509,50.6273
156.426,fuel,wand,-0.0852509,50.542
156.443,fuel,wand,-0.0852509,50.4568
156.46,fuel,wand,-0.0852509,50.3715
156.476,fuel,wand,-0.0852509,50.2863
156.493,fuel,wand,-0.0852509,50.201
156.51,fuel,wand,-0.0852509,50.1158
156.526,fuel,wand,-0.0852509,50.0305
156.543,fuel,wand,-0.0852509,49.9453
156.56,fuel,wand,-0.0852509,49.86
156.577,fuel,wand,-0.0852509,49.7748
156.593,fuel,wand,-0.0852509,49.6895
156.61,fuel,wand,-0.0852509,49.6043
156.626,fuel,wand,-0.0852509,49.519
156.643,fuel,wand,-0.0852509,49.4338
156.66,fuel,wand,-0.0852509,49.3485
156.676,fuel,wand,-0.0852509,49.2633
156.694,fuel,wand,-0.0852509,49.178
156.71,fuel,wand,-0.0852509,49.0928
156.727,fuel,wand,-0.0852509,49.0075
156.743,fuel,wand,-0.0852509,48.9223
156.76,fuel,wand,-0.0852509,48.837
156.776,fuel,wand,-0.0852509,48.7518
156.794,fuel,wand,-0.0852509,48.6665
156.81,fuel,wand,-0.0852509,48.5813
156.826,fuel,wand,-0.0852509,48.496
156.843,fuel,wand,-0.0852509,48.4108
156.86,fuel,wand,-0.0852509,48.3255
156.877,fuel,wand,-0.0852509,48.2403
156.893,fuel,wand,-0.0852509,48.155
156.91,fuel,wand,-0.0852509,48.0698
156.927,fuel,wand,-0.0852509,47.9845
156.943,fuel,wand,-0.0852509,47.8993
156.96,fuel,wand,-0.0852509,47.814
156.977,fuel,wand,-0.0852509,47.7288
156.993,fuel,wand,-0.0852509,47.6435
157.01,fuel,wand,-0.0852509,47.5583
157.026,fuel,wand,-0.0852509,47.473
157.043,fuel,wand,-0.0852509,47.3878
157.06,fuel,wand,-0.0852509,47.3025
157.076,fuel,wand,-0.0852509,47.2173
157.093,fuel,wand,-0.0852509,47.132
157.11,fuel,wand,-0.0852509,47.0468
157.127,fuel,wand,-0.0852509,46.9615
157.143,fuel,wand,-0.0852509,46.8763
157.16,fuel,wand,-0.0852509,46.791
157.177,fuel,wand,-0.0852509,46.7057
157.193,fuel,wand,-0.0852509,46.6205
157.21,fuel,wand,-0.0852509,46.5352
157.226,fuel,wand,-0.0852509,46.45
157.243,fuel,wand,-0.0852509,46.3647
157.26,fuel,wand,-0.0852509,46.2795
157.277,fuel,wand,-0.0852509,46.1942
157.293,fuel,wand,-0.0852509,46.109
157.31,fuel,wand,-0.0852509,46.0237
157.326,fuel,wand,-0.0852509,45.9385
157.343,fuel,wand,-0.0852509,45.8532
157.36,fuel,wand,-0.0852509,45.768
157.378,fuel,wand,-0.0852509,45.6827
157.393,fuel,wand,-0.0852509,45.5975
157.41,fuel,wand,-0.0852509,45.5122
157.427,fuel,wand,-0.0852509,45.427
157.443,fuel,wand,-0.0852509,45.3417
157.46,fuel,wand,-0.0852509,45.2565
157.477,fuel,wand,-0.0852509,45.1712
157.493,fuel,wand,-0.0852509,45.086
157.51,fuel,wand,-0.0852509,45.0007
157.526,fuel,wand,-0.0852509,44.9155
157.543,fuel,wand,-0.0852509,44.8302
157.56,fuel,wand,-0.0852509,44.745
157.576,fuel,wand,-0.0852509,44.6597
157.593,fuel,wand,-0.0852509,44.5745
157.61,fuel,wand,-0.0852509,44.4892
157.627,fuel,wand,-0.0852509,44.404
157.643,fuel,wand,-0.0852509,44.3187
157.661,fuel,wand,-0.0852509,44.2335
157.676,fuel,wand,-0.0852509,44.1482
157.693,fuel,wand,-0.0852509,44.063
157.71,fuel,wand,-0.0852509,43.9777
157.727,fuel,wand,-0.0852509,43.8925
157.745,fuel,wand,-0.0852509,43.8072
157.76,fuel,wand,-0.0852509,43.722
157.776,fuel,wand,-0.0852509,43.6367
157.795,fuel,wand,-0.0852509,43.5515
157.81,fuel,wand,-0.0852509,43.4662
157.827,fuel,wand,-0.0852509,43.381
157.843,fuel,wand,-0.0852509,43.2957
157.86,fuel,wand,-0.0852509,43.2105
157.876,fuel,wand,-0.0852509,43.1252
157.893,fuel,wand,-0.0852509,43.04
157.91,fuel,wand,-0.0852509,42.9547
157.928,fuel,wand,-0.0852509,42.8695
157.943,fuel,wand,-0.0852509,42.7842
157.96,fuel,wand,-0.0852509,42.699
157.976,fuel,wand,-0.0852509,42.6137
157.993,fuel,wand,-0.0852509,42.5285
158.01,fuel,wand,-0.0852509,42.4432
158.026,fuel,wand,-0.0852509,42.358
158.043,fuel,wand,-0.0852509,42.2727
158.06,fuel,wand,-0.0852509,42.1875
158.077,fuel,wand,-0.0852509,42.1022
158.093,fuel,wand,-0.0852509,42.017
158.11,fuel,wand,-0.0852509,41.9317
158.126,fuel,wand,-0.0852509,41.8465
158.143,fuel,wand,-0.0852509,41.7612
158.16,fuel,wand,-0.0852509,41.6759
158.176,fuel,wand,-0.0852509,41.5907
158.193,fuel,wand,-0.0852509,41.5054
158.21,fuel,wand,-0.0852509,41.4202
